CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
50,pre_y2016,1,1,2,0,0,0,0,1,0,1,1,2,2,2,0,0
51,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,pre_y2016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,pre_y2016,0,0,2,1,0,1,0,1,0,0,1,1,0,0,0,0
55,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
56,pre_y2016,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
57,pre_y2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
59,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,pre_y2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,pre_y2016,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
63,pre_y2016,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,1
64,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
66,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,pre_y2016,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0
68,pre_y2016,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2
69,pre_y2016,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,1
70,pre_y2016,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
71,pre_y2016,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
72,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,pre_y2016,0,0,1,2,0,0,2,2,2,2,2,2,0,0,2,0
74,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,pre_y2016,0,0,1,0,0,0,2,3,0,0,2,1,0,2,0,0
76,pre_y2016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
77,pre_y2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,pre_y2016,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
79,pre_y2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
